Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+num
Romania,ROU,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.402
Romania,ROU,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,188.381
Romania,ROU,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,190.361
Romania,ROU,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,192.341
Romania,ROU,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,197.701
Romania,ROU,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,203.062
Romania,ROU,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,208.422
Romania,ROU,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,213.782
Romania,ROU,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,219.142
Romania,ROU,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,223.057
Romania,ROU,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,226.972
Romania,ROU,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,230.887
Romania,ROU,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,234.802
Romania,ROU,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,238.717
Romania,ROU,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,244.777
Romania,ROU,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,250.838
Romania,ROU,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,256.899
Romania,ROU,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,262.959
Romania,ROU,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,269.02
Romania,ROU,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,266.997
Romania,ROU,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,264.974
Romania,ROU,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,262.951
Romania,ROU,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,260.928
Romania,ROU,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,258.905
Romania,ROU,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,253.861
Romania,ROU,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,248.816
Romania,ROU,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,243.771
Romania,ROU,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,238.726
Romania,ROU,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,233.681
Romania,ROU,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,231.005
Romania,ROU,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,228.328
Romania,ROU,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,225.652
Romania,ROU,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,222.975
Romania,ROU,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,220.298
Romania,ROU,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,216.107
Romania,ROU,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,211.916
Romania,ROU,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,207.725
Romania,ROU,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,203.534
Romania,ROU,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,199.343
Romania,ROU,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,196.724
Romania,ROU,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,194.105
Romania,ROU,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,191.486
Romania,ROU,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,188.868
Romania,ROU,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.249
Romania,ROU,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,187.478
Romania,ROU,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,188.707
Romania,ROU,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.937
Romania,ROU,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,191.166
Romania,ROU,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,192.395
Romania,ROU,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,190.81
Romania,ROU,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.225
Romania,ROU,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,187.64
Romania,ROU,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.055
Romania,ROU,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,184.469
Romania,ROU,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,190.118
Romania,ROU,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,195.767
Romania,ROU,2017,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2016,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.99312
Romania,ROU,2015,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2014,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.261155
Romania,ROU,2013,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2012,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3
Romania,ROU,2011,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2010,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.84
Romania,ROU,2009,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2008,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2007,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.91
Romania,ROU,2006,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2005,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2004,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2003,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2002,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2001,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2000,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1999,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1998,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1997,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1996,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1995,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1994,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1993,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1992,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1991,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1990,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1989,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1988,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1987,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1986,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1985,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1984,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1983,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1982,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1981,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1980,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1979,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1978,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1977,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1976,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1975,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1974,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1973,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1972,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1971,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1970,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1969,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1968,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1967,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1966,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1965,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1964,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1963,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1962,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1961,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,1960,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Romania,ROU,2017,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,2016,Rail lines (total route-km),IS.RRS.TOTL.KM,10766
Romania,ROU,2015,Rail lines (total route-km),IS.RRS.TOTL.KM,10770
Romania,ROU,2014,Rail lines (total route-km),IS.RRS.TOTL.KM,10770
Romania,ROU,2013,Rail lines (total route-km),IS.RRS.TOTL.KM,10768
Romania,ROU,2012,Rail lines (total route-km),IS.RRS.TOTL.KM,10777
Romania,ROU,2011,Rail lines (total route-km),IS.RRS.TOTL.KM,10777
Romania,ROU,2010,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,2009,Rail lines (total route-km),IS.RRS.TOTL.KM,10776
Romania,ROU,2008,Rail lines (total route-km),IS.RRS.TOTL.KM,10784
Romania,ROU,2007,Rail lines (total route-km),IS.RRS.TOTL.KM,10646
Romania,ROU,2006,Rail lines (total route-km),IS.RRS.TOTL.KM,10781
Romania,ROU,2005,Rail lines (total route-km),IS.RRS.TOTL.KM,10781
Romania,ROU,2004,Rail lines (total route-km),IS.RRS.TOTL.KM,10844
Romania,ROU,2003,Rail lines (total route-km),IS.RRS.TOTL.KM,11077
Romania,ROU,2002,Rail lines (total route-km),IS.RRS.TOTL.KM,11364
Romania,ROU,2001,Rail lines (total route-km),IS.RRS.TOTL.KM,11364
Romania,ROU,2000,Rail lines (total route-km),IS.RRS.TOTL.KM,11364
Romania,ROU,1999,Rail lines (total route-km),IS.RRS.TOTL.KM,11364
Romania,ROU,1998,Rail lines (total route-km),IS.RRS.TOTL.KM,11364
Romania,ROU,1997,Rail lines (total route-km),IS.RRS.TOTL.KM,11380
Romania,ROU,1996,Rail lines (total route-km),IS.RRS.TOTL.KM,11376
Romania,ROU,1995,Rail lines (total route-km),IS.RRS.TOTL.KM,11376
Romania,ROU,1994,Rail lines (total route-km),IS.RRS.TOTL.KM,11374
Romania,ROU,1993,Rail lines (total route-km),IS.RRS.TOTL.KM,11380
Romania,ROU,1992,Rail lines (total route-km),IS.RRS.TOTL.KM,11430
Romania,ROU,1991,Rail lines (total route-km),IS.RRS.TOTL.KM,11365
Romania,ROU,1990,Rail lines (total route-km),IS.RRS.TOTL.KM,11348
Romania,ROU,1989,Rail lines (total route-km),IS.RRS.TOTL.KM,11343
Romania,ROU,1988,Rail lines (total route-km),IS.RRS.TOTL.KM,11298
Romania,ROU,1987,Rail lines (total route-km),IS.RRS.TOTL.KM,11275
Romania,ROU,1986,Rail lines (total route-km),IS.RRS.TOTL.KM,11221
Romania,ROU,1985,Rail lines (total route-km),IS.RRS.TOTL.KM,11192
Romania,ROU,1984,Rail lines (total route-km),IS.RRS.TOTL.KM,11169
Romania,ROU,1983,Rail lines (total route-km),IS.RRS.TOTL.KM,11108
Romania,ROU,1982,Rail lines (total route-km),IS.RRS.TOTL.KM,11125
Romania,ROU,1981,Rail lines (total route-km),IS.RRS.TOTL.KM,11093
Romania,ROU,1980,Rail lines (total route-km),IS.RRS.TOTL.KM,11110
Romania,ROU,1979,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1978,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1977,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1976,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1975,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1974,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1973,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1972,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1971,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1970,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1969,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1968,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1967,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1966,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1965,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1964,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1963,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1962,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1961,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,1960,Rail lines (total route-km),IS.RRS.TOTL.KM,
Romania,ROU,2017,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,492575315346.284
Romania,ROU,2016,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,442188659309.166
Romania,ROU,2015,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,417378763099.629
Romania,ROU,2014,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,405118821939.661
Romania,ROU,2013,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,388303470710.784
Romania,ROU,2012,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,374201136911.678
Romania,ROU,2011,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,356578785300.247
Romania,ROU,2010,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,339501335256.336
Romania,ROU,2009,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,330712828273.439
Romania,ROU,2008,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,334871652182.865
Romania,ROU,2007,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,278735971042.407
Romania,ROU,2006,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,239568308024.717
Romania,ROU,2005,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,201288450133.775
Romania,ROU,2004,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,187854049426.43
Romania,ROU,2003,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,164909024918.627
Romania,ROU,2002,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,154447590788.192
Romania,ROU,2001,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,144699977610.01
Romania,ROU,2000,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,130976318174.287
Romania,ROU,1999,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,125041728173.689
Romania,ROU,1998,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,124039941539.061
Romania,ROU,1997,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,125215117290.716
Romania,ROU,1996,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,129545323074.828
Romania,ROU,1995,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,122908406343.886
Romania,ROU,1994,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,112614332259.829
Romania,ROU,1993,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,105967029541.472
Romania,ROU,1992,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,102141955051.563
Romania,ROU,1991,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,109913462528.91
Romania,ROU,1990,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,121643008230.394
Romania,ROU,1989,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1988,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1987,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1986,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1985,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1984,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1983,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1982,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1981,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1980,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1979,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1978,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1977,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1976,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1975,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1974,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1973,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1972,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1971,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1970,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1969,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1968,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1967,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1966,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1965,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1964,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1963,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1962,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1961,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,1960,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Romania,ROU,2017,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25840.8363689606
Romania,ROU,2016,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23050.0103276182
Romania,ROU,2015,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21566.0730483419
Romania,ROU,2014,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20609.5835304305
Romania,ROU,2013,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19859.447265707
Romania,ROU,2012,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18983.2731014497
Romania,ROU,2011,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17997.8841310604
Romania,ROU,2010,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17027.1417745265
Romania,ROU,2009,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16489.7815559074
Romania,ROU,2008,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16726.732376278
Romania,ROU,2007,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13790.2758870763
Romania,ROU,2006,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11689.1018091306
Romania,ROU,2005,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9723.54828513807
Romania,ROU,2004,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9134.35814994694
Romania,ROU,2003,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7820.31372318537
Romania,ROU,2002,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7179.1424035491
Romania,ROU,2001,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6578.85816501836
Romania,ROU,2000,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5877.07572419681
Romania,ROU,1999,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5632.31814579516
Romania,ROU,1998,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5577.1798498753
Romania,ROU,1997,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5602.17296577612
Romania,ROU,1996,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5775.13751934025
Romania,ROU,1995,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5453.11972003809
Romania,ROU,1994,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4975.73409355976
Romania,ROU,1993,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4680.92144210319
Romania,ROU,1992,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4497.16523763462
Romania,ROU,1991,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4776.12270464332
Romania,ROU,1990,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5262.05354244008
Romania,ROU,1989,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1988,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1987,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1986,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1985,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1984,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1983,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1982,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1981,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1980,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1979,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1978,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1977,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1976,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1975,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1974,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1973,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1972,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1971,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1970,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1969,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1968,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1967,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1966,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1965,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1964,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1963,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1962,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1961,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,1960,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Romania,ROU,2017,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25150
Romania,ROU,2016,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22440
