Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+num
Moldova,MDA,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,
Moldova,MDA,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,
Moldova,MDA,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,
Moldova,MDA,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,
Moldova,MDA,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,
Moldova,MDA,2017,GNI (current US$),NY.GNP.MKTP.CD,8641007622.03362
Moldova,MDA,2016,GNI (current US$),NY.GNP.MKTP.CD,7258874963.61136
Moldova,MDA,2015,GNI (current US$),NY.GNP.MKTP.CD,6973100937.90685
Moldova,MDA,2014,GNI (current US$),NY.GNP.MKTP.CD,8807851463.42159
Moldova,MDA,2013,GNI (current US$),NY.GNP.MKTP.CD,8856989735.27823
Moldova,MDA,2012,GNI (current US$),NY.GNP.MKTP.CD,8100956578.09997
Moldova,MDA,2011,GNI (current US$),NY.GNP.MKTP.CD,7592726500.60484
Moldova,MDA,2010,GNI (current US$),NY.GNP.MKTP.CD,6296583476.83377
Moldova,MDA,2009,GNI (current US$),NY.GNP.MKTP.CD,5745805429.53842
Moldova,MDA,2008,GNI (current US$),NY.GNP.MKTP.CD,6649107967.66744
Moldova,MDA,2007,GNI (current US$),NY.GNP.MKTP.CD,4811380653.87689
Moldova,MDA,2006,GNI (current US$),NY.GNP.MKTP.CD,3809726527.09979
Moldova,MDA,2005,GNI (current US$),NY.GNP.MKTP.CD,3347169751.42068
Moldova,MDA,2004,GNI (current US$),NY.GNP.MKTP.CD,2934771468.89677
Moldova,MDA,2003,GNI (current US$),NY.GNP.MKTP.CD,2215001556.38116
Moldova,MDA,2002,GNI (current US$),NY.GNP.MKTP.CD,1771548169.15936
Moldova,MDA,2001,GNI (current US$),NY.GNP.MKTP.CD,1576476886.24988
Moldova,MDA,2000,GNI (current US$),NY.GNP.MKTP.CD,1309990219.89158
Moldova,MDA,1999,GNI (current US$),NY.GNP.MKTP.CD,1195375049.88503
Moldova,MDA,1998,GNI (current US$),NY.GNP.MKTP.CD,1673997206.70391
Moldova,MDA,1997,GNI (current US$),NY.GNP.MKTP.CD,1977501406.92641
Moldova,MDA,1996,GNI (current US$),NY.GNP.MKTP.CD,1750250456.52174
Moldova,MDA,1995,GNI (current US$),NY.GNP.MKTP.CD,1723976165.99935
Moldova,MDA,1994,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1993,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1992,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1991,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1990,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1989,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1988,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1987,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1986,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1985,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1984,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1983,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1982,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1981,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1980,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1979,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1978,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1977,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1976,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1975,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1974,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1973,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1972,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1971,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1970,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1969,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1968,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1967,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1966,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1965,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1964,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1963,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1962,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1961,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,1960,GNI (current US$),NY.GNP.MKTP.CD,
Moldova,MDA,2017,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,2016,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2
Moldova,MDA,2015,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0
Moldova,MDA,2014,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0
Moldova,MDA,2013,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1
Moldova,MDA,2012,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.3
Moldova,MDA,2011,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.3
Moldova,MDA,2010,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5
Moldova,MDA,2009,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
Moldova,MDA,2008,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.3
Moldova,MDA,2007,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.1
Moldova,MDA,2006,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.4
Moldova,MDA,2005,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,14
Moldova,MDA,2004,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,8.7
Moldova,MDA,2003,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,7.6
Moldova,MDA,2002,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,16.6
Moldova,MDA,2001,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,27.6
Moldova,MDA,2000,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,35.9
Moldova,MDA,1999,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,39.1
Moldova,MDA,1998,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,27.6
Moldova,MDA,1997,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,16.1
Moldova,MDA,1996,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1995,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1994,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1993,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1992,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1991,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1990,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1989,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1988,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1987,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1986,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1985,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1984,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1983,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1982,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1981,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1980,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1979,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1978,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1977,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1976,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1975,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1974,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1973,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1972,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1971,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1970,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1969,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1968,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1967,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1966,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1965,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1964,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1963,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1962,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1961,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,1960,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Moldova,MDA,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
Moldova,MDA,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,97.662
Moldova,MDA,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,98.788
Moldova,MDA,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,99.914
Moldova,MDA,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,101.039
Moldova,MDA,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,102.165
Moldova,MDA,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,111.523
Moldova,MDA,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120.88
Moldova,MDA,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.238
Moldova,MDA,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,139.596
Moldova,MDA,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,148.953
Moldova,MDA,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,149.985
Moldova,MDA,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,151.016
Moldova,MDA,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,152.048
Moldova,MDA,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,153.079
Moldova,MDA,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,154.111
Moldova,MDA,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,156.689
Moldova,MDA,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,159.268
Moldova,MDA,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,161.846
Moldova,MDA,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,164.425
Moldova,MDA,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,167.003
Moldova,MDA,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,164.548
Moldova,MDA,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.092
Moldova,MDA,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,159.637
Moldova,MDA,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,157.181
Moldova,MDA,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,154.725
Moldova,MDA,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,155.112
Moldova,MDA,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,155.499
Moldova,MDA,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,155.885
Moldova,MDA,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,156.272
Moldova,MDA,1987,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,156.658
Moldova,MDA,1986,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,163.661
Moldova,MDA,1985,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,170.664
Moldova,MDA,1984,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,177.666
Moldova,MDA,1983,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,184.669
Moldova,MDA,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.671
Moldova,MDA,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,189.301
Moldova,MDA,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,186.931
Moldova,MDA,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,184.561
Moldova,MDA,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,182.191
Moldova,MDA,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.82
Moldova,MDA,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.583
Moldova,MDA,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.346
Moldova,MDA,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.109
Moldova,MDA,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,178.872
Moldova,MDA,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,178.635
Moldova,MDA,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.827
Moldova,MDA,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,181.019
Moldova,MDA,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,182.211
Moldova,MDA,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,183.403
Moldova,MDA,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,184.595
Moldova,MDA,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,187.161
Moldova,MDA,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,189.727
Moldova,MDA,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,
Moldova,MDA,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,241.438
Moldova,MDA,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,243.659
Moldova,MDA,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,245.881
Moldova,MDA,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,248.102
Moldova,MDA,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,250.324
Moldova,MDA,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,261.759
Moldova,MDA,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,273.194
Moldova,MDA,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,284.63
Moldova,MDA,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,296.065
Moldova,MDA,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,307.5
Moldova,MDA,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,309.62
Moldova,MDA,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,311.74
Moldova,MDA,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,313.859
Moldova,MDA,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,315.979
Moldova,MDA,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,318.099
Moldova,MDA,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,320.621
Moldova,MDA,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,323.143
Moldova,MDA,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,325.665
Moldova,MDA,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,328.187
Moldova,MDA,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,330.708
Moldova,MDA,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,324.016
Moldova,MDA,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,317.324
Moldova,MDA,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.631
Moldova,MDA,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,303.939
Moldova,MDA,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,297.246
Moldova,MDA,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,293.629
Moldova,MDA,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,290.011
Moldova,MDA,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,286.393
Moldova,MDA,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,282.775
Moldova,MDA,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,279.157
Moldova,MDA,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,288.148
Moldova,MDA,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,297.139
Moldova,MDA,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,306.13
Moldova,MDA,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,315.121
Moldova,MDA,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,324.112
Moldova,MDA,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,321.377
Moldova,MDA,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,318.641
Moldova,MDA,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,315.906
Moldova,MDA,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,313.171
Moldova,MDA,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,310.435
Moldova,MDA,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,312.703
Moldova,MDA,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,314.97
Moldova,MDA,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,317.237
Moldova,MDA,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,319.505
Moldova,MDA,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,321.772
Moldova,MDA,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,321.93
Moldova,MDA,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,322.087
Moldova,MDA,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,322.245
Moldova,MDA,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,322.403
Moldova,MDA,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,322.561
Moldova,MDA,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,327.393
Moldova,MDA,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,332.225
Moldova,MDA,2017,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2016,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.614269
Moldova,MDA,2015,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2014,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.653311
Moldova,MDA,2013,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2012,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.33
Moldova,MDA,2011,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2010,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.57
Moldova,MDA,2009,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2008,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2007,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.31
Moldova,MDA,2006,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2005,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2004,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2003,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2002,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2001,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,2000,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1999,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1998,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1997,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1996,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1995,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1994,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1993,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1992,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1991,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1990,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1989,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1988,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1987,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1986,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1985,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1984,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1983,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Moldova,MDA,1982,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
